vendor_id,vendor_state,is_vendor_smb,vendor_created,location_id,location_timezone,location_sunday_open,location_sunday_closed,location_monday_open,location_monday_closed,location_tuesday_open,location_tuesday_closed,location_wednesday_open,location_wednesday_closed,location_thursday_open,location_thursday_closed,location_friday_open,location_friday_closed,location_saturday_open,location_saturday_closed,location_is_active,location_created_at,location_updated_at
2624,live,0,2023-01-26 14:31:41,11611,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:44,2026-01-25 02:30:20
2624,live,0,2023-01-26 14:31:41,11614,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:45,2026-04-20 21:20:48
2624,live,0,2023-01-26 14:31:41,11615,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,0,2023-05-26 11:35:45,2026-03-23 18:55:21
2624,live,0,2023-01-26 14:31:41,11618,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:35:45,2026-01-19 16:49:43
2624,live,0,2023-01-26 14:31:41,11619,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:46,2024-01-31 18:30:02
2624,live,0,2023-01-26 14:31:41,11622,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:46,2026-01-25 02:24:13
2624,live,0,2023-01-26 14:31:41,11625,America/Toronto,,,,,,,,,,,,,,,0,2023-05-26 11:35:47,2026-04-20 13:31:01
2624,live,0,2023-01-26 14:31:41,11630,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,,0,2023-05-26 11:35:48,2025-08-12 12:30:46
2624,live,0,2023-01-26 14:31:41,11649,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:52,2026-02-17 15:14:35
2624,live,0,2023-01-26 14:31:41,11650,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:52,2026-02-16 19:39:41
2624,live,0,2023-01-26 14:31:41,11651,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:52,2026-01-25 02:31:48
2624,live,0,2023-01-26 14:31:41,11654,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:53,2026-01-25 02:33:01
2650,live,0,2024-12-24 14:47:53,12496,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-03-14 02:28:10,2025-04-16 21:30:10
2650,live,0,2024-12-24 14:47:53,12497,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-03-14 02:28:10,2025-12-02 17:36:06
2624,live,0,2023-01-26 14:31:41,12527,America/Toronto,,,10:00:00,19:45:00,10:00:00,19:45:00,10:00:00,19:45:00,10:00:00,19:45:00,10:00:00,19:45:00,,,1,2025-05-09 02:11:00,2026-01-25 02:19:42
2651,live,0,2025-01-24 14:54:50,12531,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:19,2026-04-28 16:41:47
2651,live,0,2025-01-24 14:54:50,12534,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:19,2025-09-04 16:20:34
2651,live,0,2025-01-24 14:54:50,12552,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:21,2025-09-04 16:21:07
2651,live,0,2025-01-24 14:54:50,12563,America/Dawson_Creek,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:30:00,,,1,2025-05-29 15:59:23,2025-09-04 16:18:07
2651,live,0,2025-01-24 14:54:50,12570,America/Vancouver,,,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,16:30:00,,,1,2025-05-29 15:59:24,2025-07-29 18:28:43
2651,live,0,2025-01-24 14:54:50,12573,America/Vancouver,,,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,17:00:00,,,1,2025-05-29 15:59:24,2025-07-29 18:30:03
2651,live,0,2025-01-24 14:54:50,12580,America/Vancouver,,,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,13:00:00,1,2025-05-29 15:59:25,2025-07-29 18:33:28
2651,live,0,2025-01-24 14:54:50,12582,America/Vancouver,,,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,,,1,2025-05-29 15:59:25,2025-07-29 18:43:32
2624,live,0,2023-01-26 14:31:41,12696,America/Vancouver,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,1,2025-11-22 03:03:12,2026-01-25 02:21:26
2624,live,0,2023-01-26 14:31:41,11635,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:49,2023-05-26 12:02:12
2624,live,0,2023-01-26 14:31:41,11637,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:49,2025-05-01 18:53:54
2624,live,0,2023-01-26 14:31:41,11641,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:50,2026-01-25 02:15:08
2624,live,0,2023-01-26 14:31:41,11648,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,19:00:00,09:00:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:35:52,2026-04-07 17:44:03
2624,live,0,2023-01-26 14:31:41,11652,America/Toronto,,,10:00:00,17:00:00,09:30:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,0,2023-05-26 11:35:53,2026-02-27 20:59:38
2624,live,0,2023-01-26 14:31:41,11666,America/Toronto,,,,,,,,,,,,,,,1,2023-05-26 11:35:57,2025-10-06 15:53:04
2624,live,0,2023-01-26 14:31:41,11671,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:35:57,2026-01-25 02:27:31
2624,live,0,2023-01-26 14:31:41,11674,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:35:58,2026-05-13 12:40:48
2624,live,0,2023-01-26 14:31:41,11680,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:35:59,2026-05-08 15:17:21
2624,live,0,2023-01-26 14:31:41,11682,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:36:00,2026-02-16 21:34:07
2624,live,0,2023-01-26 14:31:41,11684,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:00,2026-01-25 02:45:48
2624,live,0,2023-01-26 14:31:41,11685,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:00,2026-01-25 02:15:11
2624,live,0,2023-01-26 14:31:41,11691,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:02,2025-07-30 19:45:45
2624,live,0,2023-01-26 14:31:41,11694,America/Moncton,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:36:02,2026-03-16 18:37:49
2624,live,0,2023-01-26 14:31:41,11696,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:03,2024-03-19 23:16:07
2624,live,0,2023-01-26 14:31:41,11698,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:03,2023-06-13 15:43:23
2624,live,0,2023-01-26 14:31:41,11701,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:04,2026-01-25 02:40:40
2624,live,0,2023-01-26 14:31:41,11708,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:36:05,2025-01-29 22:04:44
2624,live,0,2023-01-26 14:31:41,11712,America/Toronto,,,08:45:00,17:00:00,08:45:00,17:00:00,08:45:00,17:00:00,08:45:00,20:00:00,08:45:00,16:00:00,,,1,2023-05-26 11:36:06,2026-04-08 18:55:57
2624,live,0,2023-01-26 14:31:41,11715,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,10:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:36:07,2024-10-03 14:41:03
2624,live,0,2023-01-26 14:31:41,11723,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:08,2026-01-25 02:28:04
2624,live,0,2023-01-26 14:31:41,11733,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,19:00:00,09:00:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:36:10,2026-01-25 02:38:53
2624,live,0,2023-01-26 14:31:41,11742,America/Toronto,,,10:00:00,17:00:00,,,10:00:00,17:00:00,,,10:00:00,16:00:00,,,0,2023-05-26 11:36:12,2025-08-15 12:07:39
2624,live,0,2023-01-26 14:31:41,11743,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,,0,2023-05-26 11:36:12,2026-03-20 13:52:12
2624,live,0,2023-01-26 14:31:41,11746,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:13,2026-01-25 02:25:13
2632,live,0,2023-08-17 21:20:10,11830,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-09-06 20:27:17,2026-02-19 22:05:45
2632,live,0,2023-08-17 21:20:10,11832,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-09-06 20:27:17,2026-02-19 22:05:45
2510,paid,0,2018-08-21 15:48:58,12293,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2024-08-01 22:06:24,2026-03-04 17:11:10
2648,live,0,2024-11-06 15:49:38,12410,America/Halifax,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,1,2024-12-17 14:27:31,2024-12-17 14:27:32
2624,live,0,2023-01-26 14:31:41,12460,America/Toronto,,,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,08:00:00,19:00:00,,,1,2025-01-31 02:10:51,2026-01-25 03:07:52
2650,live,0,2024-12-24 14:47:53,12467,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2025-03-14 02:28:08,2025-11-10 16:40:55
2650,live,0,2024-12-24 14:47:53,12476,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2025-03-14 02:28:09,2025-04-03 19:31:26
2650,live,0,2024-12-24 14:47:53,12479,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-03-14 02:28:09,2025-04-03 19:11:29
2650,live,0,2024-12-24 14:47:53,12480,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-03-14 02:28:09,2025-12-02 18:03:55
2650,live,0,2024-12-24 14:47:53,12487,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2025-03-14 02:28:09,2025-04-03 19:35:01
2651,live,0,2025-01-24 14:54:50,12532,America/Vancouver,,,09:00:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:19,2026-05-11 19:46:14
2651,live,0,2025-01-24 14:54:50,12549,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:21,2025-11-14 22:56:19
2651,live,0,2025-01-24 14:54:50,12550,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:21,2025-09-04 16:17:54
2651,live,0,2025-01-24 14:54:50,12569,America/Vancouver,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:30:00,09:30:00,16:30:00,09:30:00,16:30:00,,,1,2025-05-29 15:59:24,2025-07-29 18:27:02
2651,live,0,2025-01-24 14:54:50,12576,America/Vancouver,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,14:00:00,1,2025-05-29 15:59:24,2026-02-09 17:25:38
2651,live,0,2025-01-24 14:54:50,12577,America/Vancouver,,,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,16:30:00,,,1,2025-05-29 15:59:24,2025-07-29 18:32:27
2624,live,0,2023-01-26 14:31:41,11659,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:54,2026-01-25 02:39:48
2624,live,0,2023-01-26 14:31:41,11660,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:54,2025-02-27 19:27:44
2624,live,0,2023-01-26 14:31:41,11672,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,,0,2023-05-26 11:35:58,2025-11-07 12:36:58
2624,live,0,2023-01-26 14:31:41,11675,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:58,2026-01-25 02:44:16
2624,live,0,2023-01-26 14:31:41,11676,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:35:58,2026-01-25 02:37:24
2624,live,0,2023-01-26 14:31:41,11681,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:00,2025-10-03 14:00:48
2624,live,0,2023-01-26 14:31:41,11687,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:01,2023-06-07 14:56:05
2624,live,0,2023-01-26 14:31:41,11688,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:01,2026-01-25 02:32:59
2624,live,0,2023-01-26 14:31:41,11695,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,09:00:00,16:00:00,1,2023-05-26 11:36:03,2026-02-18 18:46:40
2624,live,0,2023-01-26 14:31:41,11706,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:36:05,2026-01-25 02:46:15
2624,live,0,2023-01-26 14:31:41,11707,America/Toronto,,,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:36:05,2026-01-25 02:44:38
2624,live,0,2023-01-26 14:31:41,11730,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2023-05-26 11:36:10,2026-02-25 14:06:35
2624,live,0,2023-01-26 14:31:41,11736,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,19:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:36:11,2025-10-02 14:04:11
2624,live,0,2023-01-26 14:31:41,11738,America/Toronto,,,,,,,,,,,,,,,0,2023-05-26 11:36:11,2024-10-21 18:20:21
2624,live,0,2023-01-26 14:31:41,11741,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:36:12,2026-01-25 02:45:54
2624,live,0,2023-01-26 14:31:41,11747,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:36:13,2026-02-10 15:56:18
2624,live,0,2023-01-26 14:31:41,11749,America/Toronto,,,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,16:00:00,,,1,2023-05-26 11:36:14,2026-01-07 13:50:18
2632,live,0,2023-08-17 21:20:10,11827,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-09-06 20:27:17,2026-02-19 22:05:45
2632,live,0,2023-08-17 21:20:10,11828,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-09-06 20:27:17,2026-02-19 22:05:45
2637,live,0,2024-01-18 18:39:41,11985,America/Vancouver,,,,,,,,,,,,,,,1,2024-02-20 07:09:17,2024-03-19 14:27:04
2637,live,0,2024-01-18 18:39:41,12085,America/Toronto,,,,,,,,,,,,,,,1,2024-02-20 07:09:24,2024-02-26 15:35:05
2637,live,0,2024-01-18 18:39:41,12101,America/Toronto,,,,,,,,,,,,,,,1,2024-02-20 07:09:25,2024-02-26 15:39:21
2624,live,0,2023-01-26 14:31:41,12271,America/Toronto,,,,,,,,,,,,,,,1,2024-06-17 01:26:26,2026-04-24 19:50:31
2650,live,0,2024-12-24 14:47:53,12481,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2025-03-14 02:28:09,2025-03-14 02:28:12
2650,live,0,2024-12-24 14:47:53,12491,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2025-03-14 02:28:10,2026-01-26 17:28:47
2650,live,0,2024-12-24 14:47:53,12492,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2025-03-14 02:28:10,2025-03-14 02:28:13
2650,live,0,2024-12-24 14:47:53,12494,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-03-14 02:28:10,2025-04-03 19:13:00
2650,live,0,2024-12-24 14:47:53,12499,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2025-03-14 02:28:10,2025-10-03 16:46:20
2650,live,0,2024-12-24 14:47:53,12502,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2025-03-14 02:28:10,2026-04-16 17:31:54
2650,live,0,2024-12-24 14:47:53,12504,America/Regina,,,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,09:30:00,16:00:00,,,1,2025-03-14 02:28:10,2025-08-21 17:33:03
2651,live,0,2025-01-24 14:54:50,12535,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:19,2025-09-04 16:20:50
2651,live,0,2025-01-24 14:54:50,12541,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2025-05-29 15:59:20,2025-09-04 16:22:19
2651,live,0,2025-01-24 14:54:50,12566,America/Vancouver,,,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,17:00:00,09:30:00,16:30:00,09:30:00,16:30:00,,,1,2025-05-29 15:59:23,2026-05-07 15:51:13
2651,live,0,2025-01-24 14:54:50,12572,America/Vancouver,,,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:30:00,09:30:00,13:00:00,1,2025-05-29 15:59:24,2025-07-29 18:29:34
2651,live,0,2025-01-24 14:54:50,12578,America/Vancouver,,,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,17:00:00,09:00:00,16:30:00,,,1,2025-05-29 15:59:25,2025-07-29 18:32:45
2651,live,0,2025-01-24 14:54:50,12579,America/Vancouver,,,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,13:00:00,1,2025-05-29 15:59:25,2025-07-29 18:33:02
2651,live,0,2025-01-24 14:54:50,12588,America/Vancouver,,,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:30:00,09:30:00,13:00:00,1,2025-05-29 15:59:26,2025-07-29 18:42:43
2534,paid,0,2019-04-17 00:33:43,12620,America/Halifax,,,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,10:00:00,16:30:00,,,1,2025-07-02 17:34:12,2026-03-17 19:45:40
2624,live,0,2023-01-26 14:31:41,12637,America/Edmonton,,,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,09:00:00,16:00:00,,,1,2025-08-11 11:19:42,2026-01-25 02:31:30
2650,live,0,2024-12-24 14:47:53,12614,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2025-06-27 01:43:39,2025-07-28 16:23:18
2655,live,0,2025-11-21 23:33:29,12939,America/Edmonton,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2026-03-30 01:24:59,2026-04-20 19:24:19
24,paid,1,2012-06-30 10:33:00,12,America/Regina,,,13:15:00,18:30:00,10:00:00,18:30:00,10:00:00,18:30:00,10:00:00,18:30:00,10:00:00,18:30:00,12:00:00,18:00:00,1,2011-09-05 10:35:13,2022-11-21 17:59:59
713,paid,1,2013-08-12 14:53:40,580,America/Regina,,,12:00:00,20:30:00,10:00:00,18:00:00,12:00:00,20:30:00,10:00:00,18:00:00,09:00:00,16:30:00,,,1,2013-08-12 14:53:41,2020-10-16 21:18:36
1085,paid,1,2014-06-10 16:58:00,1025,America/Edmonton,,,,,,,,,,,,,,,1,2014-06-03 16:58:22,2019-08-30 19:42:22
1585,expired,1,2015-06-04 19:50:58,1648,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2015-06-04 19:50:58,2015-06-04 19:50:58
1592,paid,1,2015-06-08 18:56:46,1766,America/Regina,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,16:00:00,10:00:00,16:00:00,1,2015-07-20 19:29:33,2026-04-29 15:17:31
66,paid,1,2011-10-19 10:44:27,49,America/Regina,,,07:30:00,19:00:00,07:30:00,19:00:00,07:30:00,19:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2011-10-24 13:31:49,2024-09-26 21:30:48
608,paid,1,2013-05-22 20:00:00,452,America/Regina,,,,,12:00:00,20:00:00,10:00:00,18:00:00,12:00:00,20:00:00,10:00:00,18:00:00,10:00:00,17:00:00,1,2013-05-21 20:03:34,2024-08-17 21:38:54
202,paid,1,2012-02-28 14:51:00,115,America/Regina,,,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,15:00:00,09:00:00,15:00:00,,,1,2012-02-28 15:09:59,2025-08-21 14:52:19
