id,vendor_id,duration,flex_time,buffer_post,active,sort_order,classification,created,updated
17224,2542,60,0,0,1,14,11,2019-09-13 15:20:16,2024-03-22 16:46:08
17277,2524,30,0,0,1,18,1,2019-10-02 20:29:00,2023-06-12 15:15:35
17464,2544,45,0,15,1,1,1,2019-10-29 14:55:06,2021-05-06 15:01:13
17501,435,30,0,0,1,2,1,2019-11-18 14:47:38,2025-05-13 21:56:26
17561,2547,60,0,30,1,1,2,2020-01-02 16:02:14,2026-02-11 15:43:44
17567,2547,30,0,30,1,7,11,2020-01-02 16:20:49,2026-02-11 15:52:17
17574,2547,60,0,30,1,14,2,2020-01-02 17:11:59,2026-02-11 15:54:30
17660,1880,120,0,0,0,0,1,2020-01-29 17:20:10,2023-05-24 14:03:32
17669,2524,30,0,15,1,19,14,2020-02-04 17:44:13,2023-06-12 15:15:40
17695,2546,90,0,30,1,8,6,2020-02-13 14:32:28,2025-05-23 18:25:05
17697,2546,90,1,30,1,20,7,2020-02-13 14:46:05,2025-06-11 18:30:48
17698,2546,90,1,30,1,21,7,2020-02-13 14:48:18,2025-06-11 18:30:48
17699,2546,90,0,30,1,6,10,2020-02-13 14:50:17,2025-05-23 19:07:43
17789,2496,30,0,0,1,1,7,2020-04-06 19:54:57,2026-04-07 22:20:59
17851,2532,45,0,30,1,33,10,2020-05-06 21:44:52,2025-11-25 22:26:20
17939,2554,60,0,15,1,4,6,2020-06-04 14:20:39,2026-03-06 22:12:29
17948,2554,60,0,30,1,12,10,2020-06-04 14:20:42,2026-03-06 22:12:29
17949,2554,60,0,30,1,13,10,2020-06-04 14:20:42,2026-03-06 22:12:29
19379,2598,15,0,0,1,1,2,2021-10-04 14:56:02,2023-07-13 20:20:09
19384,2570,240,1,0,1,10,1,2021-10-06 21:51:27,2025-11-26 23:49:10
19406,2552,30,0,15,1,19,2,2021-10-16 01:26:02,2022-09-16 12:05:44
19407,2552,15,0,15,1,20,1,2021-10-16 01:26:02,2022-09-16 12:05:44
19410,2552,30,0,15,1,23,1,2021-10-16 01:26:02,2022-09-16 12:05:44
19427,2596,60,0,0,1,19,15,2021-10-27 14:40:07,2024-06-21 17:49:20
19438,2524,60,0,0,1,22,3,2021-11-05 16:36:33,2023-06-12 15:15:59
19439,2133,30,0,0,0,56,1,2021-11-08 12:28:02,2025-08-11 06:53:49
19449,2600,60,0,0,1,2,14,2021-11-13 02:46:03,2024-11-13 18:40:31
19477,2597,60,0,30,1,15,6,2021-12-07 13:52:51,2022-02-01 15:22:32
19502,2585,30,0,0,1,23,7,2022-01-04 19:51:10,2026-05-06 02:28:49
19507,2524,30,0,15,1,23,2,2022-01-12 15:12:40,2025-07-31 17:21:11
19513,2602,30,0,60,1,2,8,2022-01-19 15:50:08,2022-07-05 21:09:46
19530,2496,60,0,15,1,30,11,2022-01-24 17:04:33,2025-01-16 18:27:18
19555,2536,60,0,0,1,14,1,2022-02-11 21:48:10,2023-03-28 13:51:56
19565,135,90,0,15,1,30,1,2022-02-21 22:27:10,2025-02-27 23:10:14
19589,2532,45,0,15,0,65,15,2022-03-09 21:20:19,2025-11-25 22:26:20
19623,2604,15,0,0,1,5,1,2022-03-29 18:32:42,2024-11-05 21:04:42
19629,2604,60,0,0,1,11,1,2022-03-29 19:09:14,2025-08-19 12:38:37
19676,2607,15,0,15,1,3,12,2022-04-19 07:36:31,2026-04-30 14:48:17
19677,2607,60,0,30,1,12,10,2022-04-19 07:36:31,2026-04-30 14:47:37
19678,2607,60,0,30,1,10,10,2022-04-19 07:36:31,2026-04-30 14:47:37
19686,2607,60,0,30,1,7,6,2022-04-19 07:36:32,2026-04-30 14:47:37
19709,2532,15,0,15,1,82,10,2022-04-21 21:53:22,2025-11-25 22:26:20
19720,2537,60,0,0,1,62,6,2022-05-05 21:02:51,2026-04-08 17:52:27
19793,2608,60,0,30,1,17,10,2022-06-09 21:21:41,2025-07-31 22:44:48
19794,2430,30,0,15,0,28,1,2022-06-10 20:21:42,2023-07-20 20:35:31
19804,2554,30,0,15,1,29,13,2022-06-16 15:39:37,2026-03-06 22:12:28
19810,2532,45,0,15,1,84,15,2022-06-21 15:45:51,2026-04-23 17:55:21
19824,2611,30,1,0,1,2,1,2022-06-28 17:30:18,2023-01-19 21:53:07
19831,510,60,0,0,1,2,1,2022-07-04 20:48:48,2025-11-04 20:58:48
19849,2591,30,0,30,1,8,2,2022-07-18 13:16:08,2024-09-12 14:49:34
19852,2592,30,0,30,1,7,2,2022-07-18 13:27:03,2024-09-12 15:02:17
19874,2573,600,0,0,0,75,1,2022-08-12 19:37:43,2023-09-05 16:47:58
19890,2546,60,0,30,1,32,1,2022-09-08 14:23:14,2025-06-11 18:30:40
19911,2619,180,0,0,0,22,1,2022-09-08 19:09:16,2023-11-27 17:29:23
19963,2593,90,0,30,1,26,10,2022-09-21 13:34:06,2023-02-15 22:24:51
19974,2608,60,0,30,1,8,8,2022-09-28 23:13:59,2026-05-06 15:59:44
20028,2622,75,0,30,1,3,2,2022-10-24 16:03:57,2023-06-12 19:52:10
20054,661,75,0,15,1,106,1,2022-10-25 21:29:31,2023-11-02 19:37:18
20062,2573,60,0,15,1,88,10,2022-11-05 15:32:40,2025-05-08 21:01:31
20070,2620,60,0,30,1,4,11,2022-11-07 15:35:13,2025-01-17 23:48:19
20082,2133,15,0,0,1,52,1,2022-11-11 21:23:14,2025-08-11 06:53:49
20092,2468,30,0,10,1,23,7,2022-11-22 16:46:41,2023-12-18 17:30:16
20111,2525,30,0,15,0,32,10,2022-12-21 17:16:35,2023-12-06 23:26:52
20113,954,60,0,15,0,5,1,2023-01-03 00:25:22,2025-01-17 13:19:31
20129,2620,45,0,15,1,16,10,2023-01-27 01:12:01,2024-07-10 16:42:40
20141,2536,15,0,30,1,19,1,2023-02-02 13:58:32,2024-05-10 17:47:39
20143,2551,45,0,0,1,43,10,2023-02-02 22:33:54,2023-02-03 18:08:14
20187,2560,240,0,60,1,4,1,2023-02-25 23:46:48,2023-02-26 21:20:26
20192,2625,60,0,30,1,4,11,2023-02-28 18:37:39,2023-09-15 13:59:44
20193,2625,60,0,30,1,6,11,2023-02-28 18:37:39,2023-09-15 13:59:58
20195,2625,60,0,30,1,8,11,2023-02-28 18:37:39,2023-09-15 14:00:21
20202,2625,60,0,30,1,15,2,2023-02-28 18:37:39,2023-09-15 14:01:32
20210,1514,60,0,0,1,15,1,2023-03-01 18:39:47,2023-12-02 17:43:09
20217,2357,60,0,30,1,38,10,2023-03-08 20:46:27,2024-04-17 18:56:35
20218,2357,15,0,30,1,39,10,2023-03-08 20:48:38,2026-02-12 19:49:17
20225,2623,90,0,0,1,1,1,2023-03-13 21:04:35,2023-06-22 23:12:53
20238,2623,60,0,0,1,18,1,2023-03-13 21:04:36,2024-08-02 15:55:59
20245,2623,60,0,15,1,25,1,2023-03-13 21:04:36,2023-11-06 15:57:40
20262,2623,30,0,15,1,46,1,2023-03-13 21:04:37,2023-05-03 21:24:50
20283,2623,60,0,30,1,67,1,2023-03-13 21:04:39,2023-05-04 19:29:18
20284,2623,90,0,15,1,68,1,2023-03-13 21:04:39,2026-04-09 19:04:15
20319,2604,15,0,0,1,15,1,2023-03-16 14:29:10,2024-10-30 18:59:38
20336,2536,15,0,0,1,27,1,2023-03-28 13:36:16,2023-05-12 20:16:40
20338,2536,30,0,0,1,29,8,2023-03-28 13:37:44,2024-10-18 17:04:53
20339,2536,30,0,0,1,30,8,2023-03-28 13:38:23,2023-03-28 13:38:23
20342,2536,60,0,15,1,33,8,2023-03-28 13:40:51,2024-05-10 18:31:00
20352,1741,120,0,15,1,112,1,2023-03-29 13:43:45,2025-12-16 15:41:45
20373,2546,60,0,30,1,3,6,2023-04-10 13:34:58,2025-06-16 14:08:53
20375,2519,60,0,0,0,34,1,2023-04-12 16:42:47,2023-09-15 19:18:21
20377,2525,15,0,15,0,33,1,2023-04-12 21:23:45,2023-05-25 18:42:38
20387,2627,30,0,30,1,1,5,2023-04-21 13:45:23,2023-07-21 21:22:30
20389,2627,60,0,30,1,3,5,2023-04-21 13:45:24,2023-07-21 21:22:50
20391,2627,30,0,15,1,5,5,2023-04-21 13:45:24,2023-07-21 21:23:30
20393,2627,60,0,15,1,7,5,2023-04-21 13:45:24,2023-07-21 21:23:51
20408,2623,90,0,0,1,86,1,2023-04-24 14:44:02,2023-05-03 21:18:20
20426,2623,30,0,0,1,84,1,2023-04-28 14:38:26,2023-05-03 21:18:20
20443,2601,60,0,15,1,34,2,2023-05-05 19:31:55,2023-06-19 17:55:25
20461,2624,60,0,0,1,6,15,2023-05-29 14:38:51,2026-03-13 02:42:11
20463,2624,30,0,0,1,10,11,2023-05-29 14:38:51,2026-03-13 02:42:12
20476,2624,30,0,0,1,28,11,2023-05-29 14:38:51,2026-03-13 02:42:17
20491,2608,60,0,30,1,22,10,2023-06-08 13:30:50,2025-10-21 18:53:59
20496,2430,45,0,0,1,36,1,2023-06-14 22:05:14,2024-02-29 21:06:29
20505,2604,15,0,0,1,16,1,2023-06-19 18:15:35,2023-07-31 13:38:37
20535,2629,60,0,0,1,3,18,2023-07-29 23:20:53,2025-08-20 13:37:10
20570,2430,30,0,15,1,37,1,2023-08-10 16:34:05,2025-03-26 17:43:31
20572,2509,60,0,30,1,36,3,2023-08-10 20:46:47,2026-02-27 20:48:58
20578,2509,30,0,15,1,46,3,2023-08-11 19:06:35,2026-02-27 20:49:00
20620,2630,60,0,0,1,3,7,2023-08-29 21:44:11,2023-09-22 21:32:41
20621,2630,60,0,0,1,4,2,2023-08-29 21:44:11,2023-10-26 19:36:12
20638,2630,60,0,30,1,22,3,2023-08-29 21:44:12,2024-09-13 18:09:32
20639,2630,90,0,30,1,23,15,2023-08-29 21:44:12,2024-09-13 18:09:32
20649,2631,30,0,0,1,8,7,2023-08-31 15:09:12,2025-04-30 20:44:27
20650,2631,45,0,0,1,7,7,2023-08-31 15:09:12,2025-04-30 20:45:03
20656,2631,45,0,0,1,6,7,2023-08-31 15:09:13,2025-04-30 20:44:00
20660,2631,60,0,0,1,23,11,2023-08-31 15:09:13,2026-01-05 15:39:03
20661,2631,90,0,0,1,29,11,2023-08-31 15:09:13,2026-01-05 15:41:23
20686,2623,420,0,0,1,110,1,2023-09-05 14:35:00,2023-12-18 19:02:48
20695,2632,60,0,0,1,7,11,2023-09-07 01:14:13,2025-04-07 23:05:35
20699,2632,60,0,0,1,10,15,2023-09-07 01:14:13,2025-04-07 23:05:35
20710,2632,60,0,0,1,26,2,2023-09-07 01:14:13,2025-04-07 23:05:35
20717,2608,45,0,15,1,25,6,2023-09-13 21:02:32,2025-10-21 18:53:59
20721,2532,60,0,30,1,97,3,2023-09-14 16:57:24,2025-11-25 22:26:20
20723,2532,45,0,15,1,99,3,2023-09-14 17:32:09,2025-11-25 22:26:20
20743,2516,60,0,60,1,69,5,2023-09-27 12:27:00,2026-01-08 17:38:44
20745,2600,60,0,0,1,4,1,2023-09-27 19:54:40,2023-11-06 14:27:16
20756,2532,45,0,15,1,101,11,2023-09-28 23:04:59,2025-11-25 22:26:20
20757,435,30,0,0,1,74,1,2023-10-03 15:09:21,2023-10-03 15:09:21
20766,2556,45,0,30,1,48,10,2023-10-11 18:36:17,2025-06-21 04:54:19
20802,2633,20,0,0,1,2,1,2023-11-02 18:23:03,2024-02-06 17:17:03
20844,2631,90,0,0,0,33,7,2023-11-23 17:52:46,2025-11-17 17:13:11
20870,2624,60,0,0,1,40,1,2023-12-08 02:53:04,2026-01-25 02:01:38
20889,2634,60,0,30,1,19,1,2023-12-12 17:00:14,2024-02-15 17:39:36
20895,2468,30,0,10,1,26,1,2023-12-12 20:59:43,2023-12-15 18:32:06
20899,2624,60,0,0,1,42,1,2023-12-18 15:02:43,2026-03-13 02:42:20
20906,2632,60,0,0,1,4,11,2023-12-20 15:44:39,2025-04-07 23:05:35
20919,2624,30,0,0,1,20,1,2024-01-15 13:32:51,2026-03-13 02:42:21
20938,2534,15,0,0,1,17,1,2024-01-23 18:43:44,2024-02-13 15:28:20
20940,2512,60,0,0,1,21,3,2024-01-23 19:44:48,2026-04-27 14:49:32
20942,2507,60,0,0,1,20,3,2024-01-23 20:08:00,2026-04-27 14:47:24
20966,2638,30,0,0,1,12,2,2024-02-09 17:39:58,2024-12-16 23:43:39
